company,total_links,active_months,max_monthly_count,avg_monthly_count,partner_count,hscode_count,fish_hscode_ratio,total_weightkg,total_value_omu,isolation_label,anomaly_score,dbscan_cluster,hierarchical_cluster,hierarchical_subcluster,hierarchical_microcluster,cluster_path,cluster_path_3,business_mode,nearest_company,nearest_similarity
Nile Crocodile  Deep-sea Oyj Brothers,7824,84,183,93.1429,65,27,0.0,85415620.0,0.0,normal,0.0658,0,1,0,2,C1-S0,C1-S0-T2,niche_or_shell,jīn qiāng yú Ltd,0.9917
Yu gou  SRL Merchants,9646,84,222,114.8333,179,238,0.0002,79537195.0,0.0,normal,0.0656,0,1,1,0,C1-S1,C1-S1-T0,niche_or_shell,Aqua Mermaid Corporation Export,0.9549
Aqua Mermaid Corporation Export,8415,84,235,100.1786,155,308,0.0052,125092960.0,0.0,normal,0.0653,0,1,1,0,C1-S1,C1-S1-T0,general_trader,Bahía Azul Limited Liability Company,0.9566
Mar del Oeste SRL,4148,83,267,49.9759,105,192,0.0082,47781875.0,0.0,normal,0.0653,0,1,1,0,C1-S1,C1-S1-T0,niche_or_shell,Great Ruaha River  Brothers,0.9877
Marine Mermaids Ltd. Liability Co Transit,3127,78,107,40.0897,16,269,0.0061,41904875.0,0.0,normal,0.0649,0,1,1,0,C1-S1,C1-S1-T0,niche_or_shell,Freight  S.A. de C.V.,0.9709
The Salted Pearl AG Marine conservation,7862,84,160,93.5952,38,218,0.0031,51014165.0,0.0,normal,0.0647,0,1,1,0,C1-S1,C1-S1-T0,niche_or_shell,Portuguese Octopus Ltd. Corporation Solutions,0.9773
Assam   Ltd. Liability Co,4800,84,159,57.1429,257,465,0.0262,119769275.0,0.0,normal,0.0645,0,1,3,2,C1-S3,C1-S3-T2,general_trader,Mar del Oeste Transport,0.9937
Turkish Mussels LLC and,1934,84,67,23.0238,61,173,0.2637,28411400.0,0.0,normal,0.0643,0,1,2,1,C1-S2,C1-S2-T1,niche_or_shell,The Sea Lion Wave Pic Overseas,0.9897
Mar del Placer Limited Liability Company,253,76,9,3.3289,43,62,0.1304,3893915.0,0.0,normal,0.0642,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Tamil Nadu  Market Seaside SRL Solutions,0.9637
Irish Mackerel Kga Freight ,4503,83,282,54.253,87,229,0.0,77164960.0,0.0,normal,0.064,0,1,1,0,C1-S1,C1-S1-T0,niche_or_shell,Mar del Oeste SRL,0.9862
Perla del Mar CJSC,1260,70,69,18.0,191,108,0.0016,9346830.0,0.0,normal,0.0637,0,1,1,0,C1-S1,C1-S1-T0,niche_or_shell,Playa del Mar Ges.m.b.H.,0.9017
The Sea Lion Wave Pic Overseas,2360,84,83,28.0952,70,198,0.2852,42762985.0,0.0,normal,0.0637,0,1,2,1,C1-S2,C1-S2-T1,niche_or_shell,Turkish Mussels LLC and,0.9897
Ob River Coral AB Marine,606,68,29,8.9118,16,85,0.0,3116640.0,0.0,normal,0.0632,0,1,0,0,C1-S0,C1-S0-T0,niche_or_shell,Ghetla Caviar Co Worldwide,0.9985
Surf's Up s Corp,6520,84,175,77.619,280,355,0.0003,68271495.0,0.0,normal,0.0629,0,1,1,0,C1-S1,C1-S1-T0,general_trader,Madhya Pradesh  Market Ltd. Liability Co Marine ecology,0.9687
Mar de la Luz Company,205,69,37,2.971,24,58,0.0341,1593655.0,0.0,normal,0.0626,0,1,0,0,C1-S0,C1-S0-T0,niche_or_shell,Sea Breeze Marine biology,0.9968
French Crab Pic Marine conservation,6633,84,149,78.9643,237,73,0.0003,128488795.0,0.0,normal,0.0625,0,1,0,2,C1-S0,C1-S0-T2,niche_or_shell,OOO GmbH & Co. KG Carriers,0.9937
Niger River   NV Delivery,2922,84,116,34.7857,148,316,0.1961,64291705.0,0.0,normal,0.0624,0,1,1,0,C1-S1,C1-S1-T0,general_trader,-41,0.9727
Playa de la Felicidad Plc,2256,84,62,26.8571,167,230,0.2292,22431415.0,0.0,normal,0.0624,0,1,2,1,C1-S2,C1-S2-T1,niche_or_shell,Ancla Marina AB Holdings,0.9947
Eukrante Marine biology A/S Express,5617,84,157,66.869,206,430,0.008,164013210.0,0.0,normal,0.0622,0,1,3,2,C1-S3,C1-S3-T2,general_trader,Seashell Seekers Ltd. Corporation Transit,0.99
Samaka GmbH & Co. KG Freight ,4239,84,113,50.4643,15,24,0.0012,84890040.0,0.0,normal,0.0622,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Playa de Oro Oyj,0.9976
Karnataka Sea  AG Export,245,67,9,3.6567,31,38,0.0,934770.0,0.0,normal,0.0621,0,1,0,0,C1-S0,C1-S0-T0,niche_or_shell,Chhattisgarh   Ltd. Liability Co,0.9988
Ocean Outfitters Ges.m.b.H. Dredge,4242,84,197,50.5,238,356,0.0853,87729895.0,0.0,normal,0.0621,0,1,1,0,C1-S1,C1-S1-T0,general_trader,bái suō wěn lú AS,0.9892
Turkish Calamari AB Marine conservation,5688,84,127,67.7143,195,25,0.0,158134745.0,0.0,normal,0.0621,0,1,0,2,C1-S0,C1-S0-T2,niche_or_shell,Caracola del Mar LC,0.986
-1121,5387,80,272,67.3375,45,123,0.0007,64938155.0,0.0,normal,0.0619,0,1,0,2,C1-S0,C1-S0-T2,niche_or_shell,Chhattisgarh  A/S & Son's,0.9768
Playa del Mar Delivery,4288,84,86,51.0476,253,446,0.0317,57509640.0,0.0,normal,0.0619,0,1,3,2,C1-S3,C1-S3-T2,general_trader,Playa de la Felicidad Sagl Line,0.9923
Playa de la Felicidad Sagl Line,3367,84,77,40.0833,286,488,0.0416,72491735.0,0.0,normal,0.0613,0,1,3,2,C1-S3,C1-S3-T2,general_trader,Chituku Roe Corp Import,0.9954
Himachal Pradesh   AG Shipping,2712,84,90,32.2857,265,285,0.1449,60997135.0,0.0,normal,0.0609,0,1,1,0,C1-S1,C1-S1-T0,niche_or_shell,mán yú S.A. de C.V. Captain,0.9753
Bahía del Este SE,1022,84,34,12.1667,97,195,0.1703,21860630.0,0.0,normal,0.0608,0,1,1,0,C1-S1,C1-S1-T0,niche_or_shell,Adriatic Tuna Company Distribution,0.9741
Vleikurper S.A. de C.V.,3318,84,104,39.5,219,244,0.0039,484349195.0,0.0,normal,0.0605,0,1,1,0,C1-S1,C1-S1-T0,niche_or_shell,Mar del Caribe Sagl,0.9143
Icelandic  Limited Liability Company,254,65,16,3.9077,35,31,0.0,1583145.0,0.0,normal,0.0604,0,1,0,0,C1-S0,C1-S0-T0,niche_or_shell,Arunachal Pradesh s AS Abalone,0.9987
Ghetla Caviar Co Worldwide,354,68,21,5.2059,30,75,0.0,5334565.0,0.0,normal,0.0601,0,1,0,0,C1-S0,C1-S0-T0,niche_or_shell,Ob River Coral AB Marine,0.9985
Caracola Marina - Plc Enterprises,7067,84,136,84.131,129,192,0.0515,127174415.0,0.0,normal,0.0597,0,1,1,0,C1-S1,C1-S1-T0,niche_or_shell,Norwegian Shrimp BV Express,0.9698
-21889,2791,84,99,33.2262,1,9,0.0,8505415.0,0.0,normal,0.0596,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Volta River  AB Transport,0.9967
Seafaring Souls AS Shipping,3261,84,81,38.8214,241,405,0.0653,45911985.0,0.0,normal,0.0593,0,1,3,2,C1-S3,C1-S3-T2,general_trader,Playa del Mar Delivery,0.9897
Balkan Pike GmbH Transit,2666,84,128,31.7381,206,484,0.0506,16081755.0,0.0,normal,0.0592,0,1,3,2,C1-S3,C1-S3-T2,general_trader,Rajasthan  GmbH & Co. KG,0.9927
Ancla de Oro Ges.m.b.H.,647,73,29,8.863,33,14,0.0,19816070.0,0.0,normal,0.0589,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Saharan Oasis  SRL Merchants,0.9987
biān yú Dry dock,245,74,13,3.3108,26,10,0.0082,25645115.0,0.0,normal,0.0585,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Seaside Sojourns Creek N.V. Transit,0.9995
-519,2524,72,101,35.0556,11,87,0.0008,25223015.0,0.0,normal,0.0584,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Wave Watchers BV Transit,0.9891
Playa de Arena Corp,278,83,17,3.3494,36,83,0.0827,150778970.0,0.0,normal,0.0582,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,West Bengal  SE Family,0.9886
Costa del Viento GmbH Marine biology,3874,84,85,46.119,20,8,0.0,18871625.0,0.0,normal,0.058,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Volta River  AB Transport,0.9986
Drakensberg  S.A. de C.V. Marine ecology,1380,84,55,16.4286,152,235,0.1101,17538205.0,0.0,normal,0.058,0,1,1,0,C1-S1,C1-S1-T0,niche_or_shell,Olas del Mar Yacht,0.9899
Playa de Oro Oyj,4743,84,105,56.4643,28,24,0.0175,134137995.0,0.0,normal,0.058,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Samaka GmbH & Co. KG Freight ,0.9976
Mar del Caribe Express Surf,234,69,10,3.3913,28,25,0.0085,5357685.0,0.0,normal,0.0578,0,1,0,0,C1-S0,C1-S0-T0,niche_or_shell,Playa de Arena Corp Logistics,0.9996
The Salty Dog Logistics Leska,1911,84,269,22.75,194,66,0.0073,52122890.0,0.0,normal,0.0578,0,1,0,2,C1-S0,C1-S0-T2,niche_or_shell,Isla del Este N.V.,0.9465
Adriatic Tuna Company Distribution,888,84,27,10.5714,126,178,0.1227,14348310.0,0.0,normal,0.0576,0,1,1,0,C1-S1,C1-S1-T0,niche_or_shell,Playa del Sol Corporation Freight ,0.9895
Estrella del Mar SE,900,84,24,10.7143,46,56,0.1744,9595070.0,0.0,normal,0.0576,0,1,2,2,C1-S2,C1-S2-T2,niche_or_shell,Delhi ers Ltd. Liability Co,0.9917
Coral Cove Sagl Chart,929,68,48,13.6618,8,27,0.0,7730675.0,0.0,normal,0.0573,0,1,0,0,C1-S0,C1-S0-T0,niche_or_shell,Barents Sea Shrimp N.V.,0.9984
Arena Azul S.A. de C.V.,4311,78,106,55.2692,22,91,0.0039,65669120.0,0.0,normal,0.0571,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Nile Crocodile  SE Services,0.9833
Black Sea Carp Limited Liability Company,5958,84,109,70.9286,55,246,0.0012,4207565.0,0.0,normal,0.0569,0,1,1,0,C1-S1,C1-S1-T0,niche_or_shell,Norwegian Shrimp BV Express,0.9825
Oka  Ltd. Liability Co,2973,84,78,35.3929,191,519,0.0441,159639505.0,0.0,normal,0.0568,0,1,3,2,C1-S3,C1-S3-T2,general_trader,Rajasthan  GmbH & Co. KG,0.9882
Lake Tana  Incorporated Solutions,4181,84,119,49.7738,96,411,0.0043,15607755.0,0.0,normal,0.0564,0,1,1,0,C1-S1,C1-S1-T0,general_trader,Shanxi S.A. de C.V. Salmon,0.9946
Náutica del Sol S.A. de C.V.,319,66,11,4.8333,48,46,0.0,1195195.0,0.0,normal,0.0564,0,1,0,0,C1-S0,C1-S0-T0,niche_or_shell,Chhattisgarh   Ltd. Liability Co,0.9994
Caracola del Este BV,9587,84,148,114.131,87,150,0.0019,96033390.0,0.0,normal,0.056,0,1,0,2,C1-S0,C1-S0-T2,niche_or_shell,Blue Nile  N.V. Marine,0.9649
The Salty Pearl Kga,4188,83,186,50.4578,32,36,0.0122,29250115.0,0.0,normal,0.0555,0,1,0,2,C1-S0,C1-S0-T2,niche_or_shell,-751,0.9941
Dry Creek S.A. de C.V. Marine,2039,84,97,24.2738,137,200,0.1609,15220065.0,0.0,normal,0.0552,0,1,1,0,C1-S1,C1-S1-T0,niche_or_shell,Bahía del Este SE,0.9734
SeaSelects Lighthouse LC Transit,4725,84,144,56.25,107,462,0.0188,64780760.0,0.0,normal,0.055,0,1,1,0,C1-S1,C1-S1-T0,general_trader,Lake Rukwa  Marine Coral Reef,0.9937
Wise Swordfish Corporation Worldwide,1412,84,32,16.8095,4,5,0.0057,41958015.0,0.0,normal,0.055,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Playa de Oro S.p.A. Transport,0.9979
TideTracker Ltd. Liability Co Overseas,2973,84,90,35.3929,74,507,0.0,46953110.0,0.0,normal,0.0548,0,1,3,2,C1-S3,C1-S3-T2,general_trader,SeaSelects Lighthouse LC Transit,0.989
Wave Watchers BV Transit,2224,74,116,30.0541,43,107,0.0306,18887075.0,0.0,normal,0.0546,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,-519,0.9891
biān yú AG Forwading,4753,84,110,56.5833,188,35,0.0008,384214900.0,0.0,normal,0.0546,0,1,0,2,C1-S0,C1-S0-T2,niche_or_shell,Turkish Calamari AB Marine conservation,0.9736
Mar y Viento Abalone N.V. Marine conservation,4408,84,110,52.4762,72,29,0.1084,82378690.0,0.0,normal,0.0539,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Lake Nasser  Ltd. Corporation,0.9744
Benton Ltd. Liability Co United,367,80,12,4.5875,60,117,0.109,47903965.0,0.0,normal,0.0535,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Senegal River  AS International,0.9869
Lake Rukwa  Marine Coral Reef,4214,84,126,50.1667,142,470,0.0021,38131155.0,0.0,normal,0.0535,0,1,1,0,C1-S1,C1-S1-T0,general_trader,SeaSelects Lighthouse LC Transit,0.9937
Turkish Sword Investment Catfish,187,70,8,2.6714,32,37,0.0,1766430.0,0.0,normal,0.0532,0,1,0,0,C1-S0,C1-S0-T0,niche_or_shell,Playa de Arena Corp Logistics,0.9987
jīn qiāng yú Ltd,6413,84,149,76.3452,65,38,0.0,47008165.0,0.0,normal,0.0532,0,1,0,2,C1-S0,C1-S0-T2,niche_or_shell,Nile Crocodile  Deep-sea Oyj Brothers,0.9917
Seaside Sojourns Creek N.V. Transit,556,74,19,7.5135,30,6,0.0036,13298085.0,0.0,normal,0.0531,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,biān yú Dry dock,0.9995
Bahía Azul Limited Liability Company,5776,84,231,68.7619,180,357,0.0102,103871935.0,0.0,normal,0.053,0,1,1,0,C1-S1,C1-S1-T0,general_trader,Eukrante Marine biology A/S Express,0.9613
Limited Liability Company Co,2417,84,78,28.7738,210,339,0.1241,96418730.0,0.0,normal,0.0529,0,1,1,0,C1-S1,C1-S1-T0,general_trader,Norwegian King Crab Ges.m.b.H.,0.9884
Mar de la Luna Ltd. Corporation,6458,84,173,76.881,33,67,0.0158,81987955.0,0.0,normal,0.0523,0,1,0,2,C1-S0,C1-S0-T2,niche_or_shell,AG S.A. de C.V.,0.9983
The Sea Turtle A/S,226,77,13,2.9351,26,16,0.0,3613615.0,0.0,normal,0.0522,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Scania Limited Liability Company,0.999
Nagaland Sea Catch AS,2360,84,104,28.0952,229,437,0.0034,44499890.0,0.0,normal,0.0521,0,1,3,2,C1-S3,C1-S3-T2,general_trader,The Salty Pearl LC,0.9907
Bay of Bengal's A/S,1261,84,42,15.0119,171,359,0.004,11390075.0,0.0,normal,0.052,0,1,1,0,C1-S1,C1-S1-T0,general_trader,Ocean Outfitters Ray N.V. Export,0.9951
ReefRider Foods S.p.A. Cargo,6762,84,128,80.5,134,261,0.0487,103830765.0,0.0,normal,0.0516,0,1,1,0,C1-S1,C1-S1-T0,niche_or_shell,Norwegian Shrimp BV Express,0.9776
bái suō wěn lú International,3264,83,236,39.3253,176,199,0.0,18598875.0,0.0,normal,0.0516,0,1,1,0,C1-S1,C1-S1-T0,niche_or_shell,Great Ruaha River  Brothers,0.9681
Coral Kingdom Sp Consultants,509,84,11,6.0595,6,8,0.0,5379315.0,0.0,normal,0.0515,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Congo River  AG Worldwide,0.9999
Playa de Arena Corp Logistics,228,69,8,3.3043,35,26,0.0,4901775.0,0.0,normal,0.0515,0,1,0,0,C1-S0,C1-S0-T0,niche_or_shell,Mar del Caribe Express Surf,0.9996
SeaSplash Foods Company Brine,573,73,35,7.8493,67,108,0.0384,4035935.0,0.0,normal,0.0515,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Dutch  Seal GmbH Industrial,0.9929
Punjab s LC Express,1177,78,32,15.0897,9,6,0.0,11669750.0,0.0,normal,0.0511,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Ocean Quest S.A. de C.V.,0.998
Leucosia Limited Liability Company Marine conservation,3367,84,109,40.0833,30,24,0.0,269088520.0,0.0,normal,0.0509,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Viento Azul SRL Worldwide,0.9965
-41,2896,84,70,34.4762,157,296,0.1619,40638550.0,0.0,normal,0.0506,0,1,1,0,C1-S1,C1-S1-T0,niche_or_shell,Niger River   NV Delivery,0.9727
Mar del Norte Co,1800,74,56,24.3243,108,256,0.0,5682020.0,0.0,normal,0.0506,0,1,1,0,C1-S1,C1-S1-T0,niche_or_shell,Saltwater Sisters Incorporated Delivery,0.9193
Saltwater Sisters AS Marine life,2792,83,162,33.6386,63,283,0.1175,53221095.0,0.0,normal,0.0504,0,1,1,0,C1-S1,C1-S1-T0,niche_or_shell,xiǎo lóng xiā Kga,0.9509
Delhi ers Ltd. Liability Co,727,84,15,8.6548,41,33,0.1348,14003525.0,0.0,normal,0.0503,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Estrella del Mar SE,0.9917
qīng yú Solutions Port,254,71,12,3.5775,53,7,0.0,2489950.0,0.0,normal,0.0502,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Estrella de Coral Corporation Trout,0.9956
Saltwater Supreme A/S Shipping,3214,84,70,38.2619,305,248,0.0006,30200105.0,0.0,normal,0.0499,0,1,1,0,C1-S1,C1-S1-T0,niche_or_shell,Bahía del Este Company Worldwide,0.996
Kariba Dam   GmbH ship,144,72,4,2.0,22,34,0.0,1454030.0,0.0,normal,0.0498,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Estrella de Coral Corporation Trout,0.999
The Salty Pearl LC,2939,84,63,34.9881,197,415,0.0017,25396055.0,0.0,normal,0.0497,0,1,3,2,C1-S3,C1-S3-T2,general_trader,Stichting S.A. de C.V. and,0.9938
Meghalaya  Marine GmbH & Co. KG Import,3097,82,232,37.7683,94,227,0.0391,46371955.0,0.0,normal,0.0496,0,1,1,0,C1-S1,C1-S1-T0,niche_or_shell,Neva  Flounder GmbH Freight ,0.9835
xiǎo lóng xiā Kga,2228,84,83,26.5238,83,262,0.0938,37871020.0,223060.0,normal,0.0496,0,1,1,0,C1-S1,C1-S1-T0,niche_or_shell,Dutch Mussels S.A. de C.V. Line,0.979
Oka  - S.A. de C.V. Express,1413,81,38,17.4444,21,10,0.0,92855505.0,0.0,normal,0.0494,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Baltic Flounder Sp Delivery,0.9973
Omo River  AS Consulting,2128,82,91,25.9512,8,24,0.0014,24532965.0,0.0,normal,0.0494,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,-21889,0.9961
BlueWater Bistro Ltd. Liability Co,349,75,12,4.6533,5,26,0.0,3213310.0,0.0,normal,0.0492,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Bu yu wang Tom yum GmbH & Co. KG Shipping,0.9999
Barents Sea  GmbH Cargo ,7533,84,163,89.6786,202,96,0.0003,120514510.0,0.0,normal,0.0489,0,1,0,2,C1-S0,C1-S0-T2,niche_or_shell,French Crab Pic Marine conservation,0.9884
Manipur  Market United Trout,1957,75,59,26.0933,35,20,0.0,8750900.0,0.0,normal,0.0489,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Congo Rapids   Ges.m.b.H. Forwading,0.9958
Neptune's Harvest LC Transport,3097,84,114,36.869,260,269,0.0982,109009925.0,0.0,normal,0.0488,0,1,1,0,C1-S1,C1-S1-T0,niche_or_shell,Himachal Pradesh   AG Shipping,0.972
Norwegian Haddock GmbH & Co. KG,402,73,15,5.5068,24,59,0.0174,1046845.0,0.0,normal,0.0488,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Surf and Sea Logistics Cruise ship,0.999
Norwegian King Crab Ges.m.b.H.,2739,84,63,32.6071,210,344,0.0862,52255375.0,0.0,normal,0.0488,0,1,1,0,C1-S1,C1-S1-T0,general_trader,SeaSplash Foods Ferry NV Transport,0.9953
OOO GmbH & Co. KG Carriers,5456,84,158,64.9524,223,76,0.0004,169910690.0,0.0,normal,0.0486,0,1,0,2,C1-S0,C1-S0-T2,niche_or_shell,French Crab Pic Marine conservation,0.9937
Bujagali Falls  Oyj Marine,275,81,10,3.3951,8,14,0.0,2011660.0,0.0,normal,0.0485,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Sparrman's bream Solutions -,0.9996
Kong zhong diao yu  Ltd,5680,84,133,67.619,113,76,0.0009,240546055.0,0.0,normal,0.0484,0,1,0,2,C1-S0,C1-S0-T2,niche_or_shell,Viento Azul SRL Worldwide,0.9781
Poseidon AG Marine sanctuary,587,73,57,8.0411,37,15,0.0,6558645.0,0.0,normal,0.0484,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Ancla de Oro Ges.m.b.H.,0.9985
Lake Nasser  Freight  Seal,2238,84,46,26.6429,287,283,0.0,13468570.0,0.0,normal,0.0483,0,1,1,0,C1-S1,C1-S1-T0,niche_or_shell,Bahía del Este Company Worldwide,0.9945
Shanxi S.A. de C.V. Salmon,4323,84,88,51.4643,115,426,0.0023,69712030.0,0.0,normal,0.0482,0,1,1,0,C1-S1,C1-S1-T0,general_trader,Lake Tana  Incorporated Solutions,0.9946
Mar del Caribe Sagl,4725,84,166,56.25,239,224,0.0121,173351015.0,0.0,normal,0.048,0,1,1,0,C1-S1,C1-S1-T0,niche_or_shell,Mar del Caribe SRL,0.9641
Diao yu bi sai  Company,4384,81,193,54.1235,103,38,0.0141,102530005.0,0.0,normal,0.0475,0,1,0,2,C1-S0,C1-S0-T2,niche_or_shell,Henties Bay  GmbH & Co. KG Marine biology,0.9789
Ob River SE Transport,2273,84,54,27.0595,251,331,0.0022,18989925.0,0.0,normal,0.0475,0,1,1,0,C1-S1,C1-S1-T0,general_trader,Brisa del Este AS,0.9907
Bahía del Este Company Worldwide,2403,84,56,28.6071,287,251,0.0,35775235.0,0.0,normal,0.0472,0,1,1,0,C1-S1,C1-S1-T0,niche_or_shell,Saltwater Supreme A/S Shipping,0.996
Ocean Outfitters Ray N.V. Export,1984,84,67,23.619,151,367,0.002,37389290.0,0.0,normal,0.0472,0,1,1,0,C1-S1,C1-S1-T0,general_trader,Ocean Observers Inc Marine life,0.9956
Ocean Quest Sea LLC Line,2460,84,67,29.2857,112,246,0.1321,30541640.0,84360.0,normal,0.0471,0,1,1,0,C1-S1,C1-S1-T0,niche_or_shell,Olas del Mar Yacht,0.984
Viento Azul SRL Worldwide,4311,84,114,51.3214,55,34,0.0,272347125.0,0.0,normal,0.047,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Leucosia Limited Liability Company Marine conservation,0.9965
Assam  Market N.V. Transit,743,72,42,10.3194,13,33,0.0175,11963945.0,0.0,normal,0.0469,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Jammu & Kashmir  Ges.m.b.H. & Son's,0.9986
Sea Breeze Marine biology,276,69,17,4.0,17,49,0.0,1255555.0,0.0,normal,0.0467,0,1,0,0,C1-S0,C1-S0-T0,niche_or_shell,Turkish Sword Investment Catfish,0.9975
Jammu & Kashmir  Ges.m.b.H. & Son's,528,72,34,7.3333,15,42,0.0038,583260.0,0.0,normal,0.0465,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Assam  Market N.V. Transit,0.9986
qīng yú Corp Pier,6506,84,128,77.4524,186,320,0.0075,97924840.0,0.0,normal,0.0465,0,1,1,0,C1-S1,C1-S1-T0,general_trader,Mar de la Costa Company,0.9719
Jammu & Kashmir  GmbH & Co. KG and Son's,1130,69,52,16.3768,40,75,0.0035,10106870.0,0.0,normal,0.0462,0,1,0,0,C1-S0,C1-S0-T0,niche_or_shell,Ghetla Caviar Co Worldwide,0.9969
Kallianassa Ltd. Corporation Oceanography,242,74,19,3.2703,16,43,0.0165,2628930.0,0.0,normal,0.0462,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,BlueWater Bistro Ltd. Liability Co,0.9983
Dry Creek Company Services,4890,84,214,58.2143,80,134,0.0104,68725460.0,0.0,normal,0.0461,0,1,0,2,C1-S0,C1-S0-T2,niche_or_shell,Pelagia Ltd. Corporation Family,0.9912
Dutch Mussels AS &,1947,79,165,24.6456,18,179,0.0,69265275.0,0.0,normal,0.046,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Freight  S.A. de C.V.,0.98
Senegal River  AS International,314,82,10,3.8293,15,63,0.0892,1576675.0,0.0,normal,0.046,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Náutica del Sol Ges.m.b.H.,0.9939
Okavango River  ОАО Enterprises,426,74,17,5.7568,81,58,0.0188,1584590.0,0.0,normal,0.0458,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Dutch  Seal GmbH Industrial,0.9948
Playa del Mar Ges.m.b.H.,2148,75,84,28.64,129,31,0.0047,51341540.0,0.0,normal,0.0457,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Jiyu  Barracuda A/S Line,0.9708
Atlantic Ocean Coast  Inc & Son's,3191,83,126,38.4458,128,79,0.1178,66344280.0,0.0,normal,0.0456,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Barents Sea Cod Oyj Marine,0.9784
Ocean Quest S.A. de C.V.,650,79,22,8.2278,16,10,0.0062,8641665.0,0.0,normal,0.0455,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,The Sea Turtle Sagl Cargo ship,0.999
Rajasthan  GmbH & Co. KG,3283,84,93,39.0833,214,478,0.0204,61520760.0,0.0,normal,0.0454,0,1,3,2,C1-S3,C1-S3-T2,general_trader,Balkan Pike GmbH Transit,0.9927
Norwegian Shrimp BV Express,5921,84,109,70.4881,107,230,0.0184,90369170.0,0.0,normal,0.045,0,1,1,0,C1-S1,C1-S1-T0,niche_or_shell,Black Sea Carp Limited Liability Company,0.9825
Oceanic Odyssey Sp Delivery,339,80,10,4.2375,41,8,0.0059,479075.0,0.0,normal,0.0449,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Sparrman's bream Solutions -,0.9972
French Sardine LLC Transit,373,76,15,4.9079,19,76,0.0054,3322395.0,0.0,normal,0.0446,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Asveja GmbH & Co. KG Transit,0.9987
Stichting S.A. de C.V. and,3235,84,75,38.5119,182,409,0.0417,79972965.0,0.0,normal,0.0446,0,1,3,2,C1-S3,C1-S3-T2,general_trader,The Salty Pearl LC,0.9938
Dry Creek GmbH & Co. KG Surf,1218,73,39,16.6849,25,127,0.0033,26527605.0,0.0,normal,0.0445,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Zambezi Delta  Inc Brothers,0.9832
Scania Limited Liability Company,269,78,10,3.4487,31,16,0.0,1799795.0,0.0,normal,0.0442,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Mar del Este and,0.9992
AG S.A. de C.V.,5951,84,164,70.8452,27,66,0.0,89154935.0,0.0,normal,0.0441,0,1,0,2,C1-S0,C1-S0-T2,niche_or_shell,Mar de la Luna Ltd. Corporation,0.9983
Estrella de Coral Corporation Trout,426,72,21,5.9167,30,28,0.0,338075.0,0.0,normal,0.0438,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Kariba Dam   GmbH ship,0.999
