company,total_links,active_months,max_monthly_count,avg_monthly_count,activity_cv,partner_count,hscode_count,fish_hscode_ratio,total_weightkg,total_value_omu,q1_temporal_pattern,q1_pattern_risk,revival_score,dormancy_months,dormancy_weight,has_extended_months,q1_inconsistent,bridge_scope,is_relay_successor,business_mode,isolation_label,anomaly_score,dbscan_cluster,hierarchical_cluster,hierarchical_subcluster,hierarchical_microcluster,cluster_path,cluster_path_3,nearest_company,nearest_similarity,bridge_link_count,bridge_partner_sample,relay_predecessors,sig_iso_anomaly,sig_revival,sig_dormancy,sig_q1_inconsistent,sig_q1_risk,sig_bridge,sig_relay,sig_fish,composite_score,signal_count,confidence_tier,evidence_chain
-13783,31,23,3,1.3478,0.4697,1,2,0.0,417100.0,0.0,general,1,0.0,0,1.0,0,0,0,0,niche_or_shell,normal,0.0185,1,3,2,1,C3-S2,C3-S2-T1,Saltwater Seekers GmbH & Co. KG,0.9994,0,,,0.0185,0.0,0.1824,0.0,0.3333,0.0,0.0,0.0,0.0586,1,LOW,no strong individual signal
-3288,21,5,8,4.2,0.6966,1,6,0.0,545605.0,0.0,general,1,0.0,0,1.0,0,0,0,0,short_lived,normal,0.0185,1,3,2,0,C3-S2,C3-S2-T0,-15467,0.9998,0,,,0.0185,0.0,0.1824,0.0,0.3333,0.0,0.0,0.0,0.0586,1,LOW,business_mode=short_lived
-4337,27,22,3,1.2273,0.4207,1,6,0.0,247175.0,0.0,periodic,1,0.0,0,1.0,0,0,0,0,niche_or_shell,normal,0.0185,1,3,2,1,C3-S2,C3-S2-T1,Playa de la Luna Swordfish,0.9998,0,,,0.0185,0.0,0.1824,0.0,0.3333,0.0,0.0,0.0,0.0586,1,LOW,no strong individual signal
-7718,46,7,14,6.5714,0.7177,1,2,0.0,2056130.0,0.0,general,1,0.0,0,1.0,0,0,0,0,niche_or_shell,normal,0.0185,1,3,2,0,C3-S2,C3-S2-T0,Angeline S.A. de C.V.,0.9996,0,,,0.0185,0.0,0.1824,0.0,0.3333,0.0,0.0,0.0,0.0586,1,LOW,no strong individual signal
-7232,20,13,4,1.5385,0.7036,2,5,0.0,24895.0,0.0,general,1,0.0,0,1.0,0,0,0,0,niche_or_shell,normal,0.0184,1,3,2,0,C3-S2,C3-S2-T0,-7196,1.0,0,,,0.0184,0.0,0.1824,0.0,0.3333,0.0,0.0,0.0,0.0586,1,LOW,no strong individual signal
-10548,27,12,7,2.25,0.8725,1,1,0.0,465515.0,0.0,general,1,0.0,0,1.0,0,0,0,0,niche_or_shell,normal,0.0182,1,3,1,0,C3-S1,C3-S1-T0,-12900,0.9993,0,,,0.0182,0.0,0.1824,0.0,0.3333,0.0,0.0,0.0,0.0586,1,LOW,no strong individual signal
Arunachal Pradesh s Company,5095,84,182,60.6548,0.7129,340,302,0.0,26473265.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,general_trader,normal,0.125,1,0,2,2,C0-S2,C0-S2-T2,Matthew Sailor ОАО Solutions,0.9682,0,,,0.125,0.0,0.1824,0.0,0.0,0.0,0.0,0.0,0.0586,0,LOW,no strong individual signal
Lake Chad  Company Ray,758,76,24,9.9737,0.5328,68,95,0.5488,14514015.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,general_trader,normal,0.0805,1,0,0,1,C0-S0,C0-S0-T1,The Salty Dog LLC,0.9818,0,,,0.0805,0.0,0.1824,0.0,0.0,0.0,0.0,0.5488,0.0585,1,LOW,fish HS code ratio=54.9%
Mar de la Felicidad Co,66,26,11,2.5385,0.8892,9,9,0.6818,10752880.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,niche_or_shell,normal,0.07,1,2,0,2,C2-S0,C2-S0-T2,Arunachal Pradesh s S.A. de C.V.,0.9945,0,,,0.07,0.0,0.1824,0.0,0.0,0.0,0.0,0.6818,0.0585,1,LOW,fish HS code ratio=68.2%
-4201,22,6,9,3.6667,0.7497,1,14,0.0,75785.0,0.0,general,1,0.0,0,1.0,0,0,0,0,short_lived,normal,0.0181,1,3,2,0,C3-S2,C3-S2-T0,-5240,0.9988,0,,,0.0181,0.0,0.1824,0.0,0.3333,0.0,0.0,0.0,0.0585,1,LOW,business_mode=short_lived
-7471,29,6,12,4.8333,0.9208,1,12,0.0,329455.0,0.0,general,1,0.0,0,1.0,0,0,0,0,short_lived,normal,0.0181,1,3,1,0,C3-S1,C3-S1-T0,-7805,0.9994,0,,,0.0181,0.0,0.1824,0.0,0.3333,0.0,0.0,0.0,0.0585,1,LOW,business_mode=short_lived
Ancla del Mar AS United,40,27,3,1.4815,0.4257,19,14,0.0,120965.0,0.0,periodic,1,0.0,0,1.0,0,0,0,0,niche_or_shell,normal,0.0181,1,3,2,1,C3-S2,C3-S2-T1,Aqua Adventures S.A. de C.V. Cargo,0.999,0,,,0.0181,0.0,0.1824,0.0,0.3333,0.0,0.0,0.0,0.0585,1,LOW,no strong individual signal
Aqua Gourmet Motorboat GmbH & Co. KG United,44,24,5,1.8333,0.6803,4,6,0.0,245855.0,0.0,general,1,0.0,0,1.0,0,0,0,0,niche_or_shell,normal,0.0181,1,3,2,0,C3-S2,C3-S2-T0,guī yú Corporation Solutions,0.9974,0,,,0.0181,0.0,0.1824,0.0,0.3333,0.0,0.0,0.0,0.0585,1,LOW,no strong individual signal
Playa del Tesoro Plc Cargo,45,22,4,2.0455,0.5207,5,18,0.0,4354205.0,0.0,general,1,0.0,0,1.0,0,0,0,0,niche_or_shell,normal,0.0181,1,3,2,1,C3-S2,C3-S2-T1,-6686,0.9995,0,,,0.0181,0.0,0.1824,0.0,0.3333,0.0,0.0,0.0,0.0585,1,LOW,no strong individual signal
Red Sea  N.V. Marine biology,42,32,3,1.3125,0.4442,7,16,0.0,458920.0,0.0,general,1,0.0,0,1.0,0,0,0,0,niche_or_shell,normal,0.0181,1,3,2,1,C3-S2,C3-S2-T1,Ocean Odyssey Ltd. Corporation,0.9997,0,,,0.0181,0.0,0.1824,0.0,0.3333,0.0,0.0,0.0,0.0585,1,LOW,no strong individual signal
Bujagali Falls  AS Family,26,17,4,1.5294,0.5547,11,15,0.0,209780.0,0.0,general,1,0.0,0,1.0,0,0,0,0,niche_or_shell,normal,0.018,1,3,2,0,C3-S2,C3-S2-T0,-1954,0.9995,0,,,0.018,0.0,0.1824,0.0,0.3333,0.0,0.0,0.0,0.0585,1,LOW,no strong individual signal
Ethiopian Highlands  Sp Mudflat,39,25,3,1.56,0.4087,7,19,0.0,36365.0,0.0,periodic,1,0.0,0,1.0,0,0,0,0,niche_or_shell,normal,0.018,1,3,2,1,C3-S2,C3-S2-T1,Orrs Oyster  N.V. United,0.9996,0,,,0.018,0.0,0.1824,0.0,0.3333,0.0,0.0,0.0,0.0585,1,LOW,no strong individual signal
-13444,24,13,4,1.8462,0.5137,1,3,0.0,308035.0,0.0,periodic,1,0.0,0,1.0,0,0,0,0,niche_or_shell,normal,0.0179,1,3,2,1,C3-S2,C3-S2-T1,-2185,0.9999,0,,,0.0179,0.0,0.1824,0.0,0.3333,0.0,0.0,0.0,0.0585,1,LOW,no strong individual signal
-2431,68,11,21,6.1818,0.8471,1,1,0.0,293880.0,0.0,general,1,0.0,0,1.0,0,0,0,0,niche_or_shell,normal,0.0179,1,3,1,0,C3-S1,C3-S1-T0,-8471,0.9998,0,,,0.0179,0.0,0.1824,0.0,0.3333,0.0,0.0,0.0,0.0585,1,LOW,no strong individual signal
-4831,20,13,4,1.5385,0.5477,1,7,0.0,196200.0,0.0,periodic,1,0.0,0,1.0,0,0,0,0,niche_or_shell,normal,0.0178,1,3,2,0,C3-S2,C3-S2-T0,Portuguese Sardines Ltd. Liability Co,0.9999,0,,,0.0178,0.0,0.1824,0.0,0.3333,0.0,0.0,0.0,0.0585,1,LOW,no strong individual signal
-5154,42,29,3,1.4483,0.4286,3,3,0.0,549525.0,0.0,general,1,0.0,0,1.0,0,0,0,0,niche_or_shell,normal,0.0178,1,3,2,1,C3-S2,C3-S2-T1,Aqua Adventures S.A. de C.V. Cargo,0.9973,0,,,0.0178,0.0,0.1824,0.0,0.3333,0.0,0.0,0.0,0.0585,1,LOW,no strong individual signal
Cape of Good Hope   Corp,1957,61,82,32.082,0.7826,139,484,0.0,30034500.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,general_trader,normal,0.1245,1,0,2,2,C0-S2,C0-S2-T2,Dutch Eel Oyj Holdings,0.9672,0,,,0.1245,0.0,0.1824,0.0,0.0,0.0,0.0,0.0,0.0585,0,LOW,no strong individual signal
-2617,26,17,3,1.5294,0.396,1,7,0.0,213095.0,0.0,periodic,1,0.0,0,1.0,0,0,0,0,niche_or_shell,normal,0.0177,1,3,2,1,C3-S2,C3-S2-T1,-4715,0.9999,0,,,0.0177,0.0,0.1824,0.0,0.3333,0.0,0.0,0.0,0.0584,1,LOW,no strong individual signal
Mar de Cielo Ges.m.b.H. Captain,108,34,10,3.1765,0.7952,8,6,0.0,982805.0,0.0,periodic,1,0.0,0,1.0,0,0,0,0,niche_or_shell,normal,0.0177,1,3,1,0,C3-S1,C3-S1-T0,Baltic Sprat Oyj Anchor,0.998,0,,,0.0177,0.0,0.1824,0.0,0.3333,0.0,0.0,0.0,0.0584,1,LOW,no strong individual signal
Ocean Explorers SE Services,36,25,3,1.44,0.4427,3,11,0.0,97890.0,0.0,general,1,0.0,0,1.0,0,0,0,0,niche_or_shell,normal,0.0177,1,3,2,1,C3-S2,C3-S2-T1,BlueWater Bistro Corp Express,0.9997,0,,,0.0177,0.0,0.1824,0.0,0.3333,0.0,0.0,0.0,0.0584,1,LOW,no strong individual signal
-12784,46,12,13,3.8333,0.9026,3,4,0.0,927945.0,0.0,general,1,0.0,0,1.0,0,0,0,0,niche_or_shell,normal,0.0176,1,3,1,0,C3-S1,C3-S1-T0,Shou gan  Ltd. Liability Co,0.9997,0,,,0.0176,0.0,0.1824,0.0,0.3333,0.0,0.0,0.0,0.0584,1,LOW,no strong individual signal
Marit S.A. de C.V.,35,23,3,1.5217,0.4695,14,15,0.0,167755.0,0.0,periodic,1,0.0,0,1.0,0,0,0,0,niche_or_shell,normal,0.0176,1,3,2,1,C3-S2,C3-S2-T1,Saltwater Seekers GmbH & Co. KG,0.999,0,,,0.0176,0.0,0.1824,0.0,0.3333,0.0,0.0,0.0,0.0584,1,LOW,no strong individual signal
Estrella de Mar Tidepool,49,25,4,1.96,0.6033,16,17,0.0,1076805.0,0.0,general,1,0.0,0,1.0,0,0,0,0,niche_or_shell,normal,0.0175,1,3,2,0,C3-S2,C3-S2-T0,-13464,0.9967,0,,,0.0175,0.0,0.1824,0.0,0.3333,0.0,0.0,0.0,0.0584,1,LOW,no strong individual signal
Mar y Luna Plc,28,22,3,1.2727,0.4226,12,6,0.0,98505.0,0.0,periodic,1,0.0,0,1.0,0,0,0,0,niche_or_shell,normal,0.0175,1,3,2,1,C3-S2,C3-S2-T1,Playa de la Luna Swordfish,0.9999,0,,,0.0175,0.0,0.1824,0.0,0.3333,0.0,0.0,0.0,0.0584,1,LOW,no strong individual signal
Himachal Pradesh   Ltd. Liability Co,59,22,8,2.6818,0.7405,10,13,0.0339,961530.0,0.0,general,1,0.0,0,1.0,0,0,0,0,niche_or_shell,normal,0.0148,1,3,1,0,C3-S1,C3-S1-T0,-5423,0.9983,0,,,0.0148,0.0,0.1824,0.0,0.3333,0.0,0.0,0.0339,0.0584,1,LOW,no strong individual signal
Okavango Delta  Ltd Line,59,17,6,3.4706,0.5857,5,12,0.0339,1283735.0,0.0,general,1,0.0,0,1.0,0,0,0,0,niche_or_shell,normal,0.0146,1,3,2,0,C3-S2,C3-S2-T0,FinestCatch Anchor Kga Marine sanctuary,0.9982,0,,,0.0146,0.0,0.1824,0.0,0.3333,0.0,0.0,0.0339,0.0584,1,LOW,no strong individual signal
Bihar  GmbH & Co. KG Carriers,4659,67,144,69.5373,0.6011,57,108,0.0741,104250345.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,general_trader,normal,0.1184,1,0,0,1,C0-S0,C0-S0-T1,Water World Pic Cargo,0.9646,0,,,0.1184,0.0,0.1824,0.0,0.0,0.0,0.0,0.0741,0.0584,0,LOW,no strong individual signal
-14566,40,11,5,3.6364,0.3758,1,9,0.0,954445.0,0.0,general,1,0.0,0,1.0,0,0,0,0,niche_or_shell,normal,0.0173,1,3,2,1,C3-S2,C3-S2-T1,-4424,0.9996,0,,,0.0173,0.0,0.1824,0.0,0.3333,0.0,0.0,0.0,0.0583,1,LOW,no strong individual signal
-17067,25,21,3,1.1905,0.4195,1,1,0.0,303210.0,0.0,general,1,0.0,0,1.0,0,0,0,0,niche_or_shell,normal,0.0173,1,3,2,1,C3-S2,C3-S2-T1,-4337,0.9998,0,,,0.0173,0.0,0.1824,0.0,0.3333,0.0,0.0,0.0,0.0583,1,LOW,no strong individual signal
Jammu A/S Marine ecology,21,6,7,3.5,0.6335,3,3,0.0,1035040.0,0.0,general,1,0.0,0,1.0,0,0,0,0,short_lived,normal,0.0173,1,3,2,0,C3-S2,C3-S2-T0,-2539,0.9994,0,,,0.0173,0.0,0.1824,0.0,0.3333,0.0,0.0,0.0,0.0583,1,LOW,business_mode=short_lived
Costa del Sol Kga,25,17,4,1.4706,0.5769,4,7,0.0,85410.0,0.0,general,1,0.0,0,1.0,0,0,0,0,niche_or_shell,normal,0.0172,1,3,2,0,C3-S2,C3-S2-T0,-5191,0.9994,0,,,0.0172,0.0,0.1824,0.0,0.3333,0.0,0.0,0.0,0.0583,1,LOW,no strong individual signal
Marine Adventures NV Carriers,20,9,6,2.2222,0.6285,6,3,0.0,48770.0,0.0,general,1,0.0,0,1.0,0,0,0,0,niche_or_shell,normal,0.0172,1,3,2,0,C3-S2,C3-S2-T0,-8358,0.9999,0,,,0.0172,0.0,0.1824,0.0,0.3333,0.0,0.0,0.0,0.0583,1,LOW,no strong individual signal
Playa de la Luna Swordfish,28,22,3,1.2727,0.4226,8,8,0.0,130650.0,0.0,periodic,1,0.0,0,1.0,0,0,0,0,niche_or_shell,normal,0.0171,1,3,2,1,C3-S2,C3-S2-T1,Mar y Luna Plc,0.9999,0,,,0.0171,0.0,0.1824,0.0,0.3333,0.0,0.0,0.0,0.0583,1,LOW,no strong individual signal
Playa del Sol Salt spray,41,24,5,1.7083,0.643,5,11,0.0,182575.0,0.0,periodic,1,0.0,0,1.0,0,0,0,0,niche_or_shell,normal,0.0171,1,3,2,0,C3-S2,C3-S2-T0,Blue Ridge   LLC Carriers,0.9985,0,,,0.0171,0.0,0.1824,0.0,0.3333,0.0,0.0,0.0,0.0583,1,LOW,no strong individual signal
Rajasthan  GmbH & Co. KG Export,46,14,12,3.2857,0.9089,7,6,0.0,1364115.0,0.0,general,1,0.0,0,1.0,0,0,0,0,niche_or_shell,normal,0.0171,1,3,1,0,C3-S1,C3-S1-T0,-4419,0.9994,0,,,0.0171,0.0,0.1824,0.0,0.3333,0.0,0.0,0.0,0.0583,1,LOW,no strong individual signal
-2263,26,15,5,1.7333,0.6482,1,14,0.0,246820.0,0.0,general,1,0.0,0,1.0,0,0,0,0,niche_or_shell,normal,0.017,1,3,2,0,C3-S2,C3-S2-T0,-16547,0.9987,0,,,0.017,0.0,0.1824,0.0,0.3333,0.0,0.0,0.0,0.0583,1,LOW,no strong individual signal
-9824,31,13,5,2.3846,0.6052,1,1,0.0,205790.0,0.0,periodic,1,0.0,0,1.0,0,0,0,0,niche_or_shell,normal,0.017,1,3,2,0,C3-S2,C3-S2-T0,Lake Nakuru  NV Shipping,0.9998,0,,,0.017,0.0,0.1824,0.0,0.3333,0.0,0.0,0.0,0.0583,1,LOW,no strong individual signal
-15787,36,22,4,1.6364,0.5061,1,4,0.0,1146570.0,0.0,general,1,0.0,0,1.0,0,0,0,0,niche_or_shell,normal,0.0167,1,3,2,1,C3-S2,C3-S2-T1,-6686,0.9994,0,,,0.0167,0.0,0.1824,0.0,0.3333,0.0,0.0,0.0,0.0582,1,LOW,no strong individual signal
-6835,25,5,7,5.0,0.4195,2,6,0.0,47850.0,0.0,general,1,0.0,0,1.0,0,0,0,0,short_lived,normal,0.0167,1,3,2,1,C3-S2,C3-S2-T1,-2421,0.9993,0,,,0.0167,0.0,0.1824,0.0,0.3333,0.0,0.0,0.0,0.0582,1,LOW,business_mode=short_lived
Angeline S.A. de C.V.,21,8,7,2.625,0.7111,3,2,0.0,261615.0,0.0,general,1,0.0,0,1.0,0,0,0,0,niche_or_shell,normal,0.0167,1,3,2,0,C3-S2,C3-S2-T0,-7220,0.9997,0,,,0.0167,0.0,0.1824,0.0,0.3333,0.0,0.0,0.0,0.0582,1,LOW,no strong individual signal
-13795,34,17,3,2.0,0.4201,3,2,0.0,410095.0,0.0,periodic,1,0.0,0,1.0,0,0,0,0,niche_or_shell,normal,0.0166,1,3,2,1,C3-S2,C3-S2-T1,Seabirds Ltd. Liability Co,0.9998,0,,,0.0166,0.0,0.1824,0.0,0.3333,0.0,0.0,0.0,0.0582,1,LOW,no strong individual signal
-5191,21,15,4,1.4,0.5714,2,4,0.0,120630.0,0.0,periodic,1,0.0,0,1.0,0,0,0,0,niche_or_shell,normal,0.0166,1,3,2,0,C3-S2,C3-S2-T0,FinestCatch Anchor Kga Marine sanctuary,0.9999,0,,,0.0166,0.0,0.1824,0.0,0.3333,0.0,0.0,0.0,0.0582,1,LOW,no strong individual signal
-9651,29,17,5,1.7059,0.6283,1,11,0.0,683440.0,0.0,general,1,0.0,0,1.0,0,0,0,0,niche_or_shell,normal,0.0166,1,3,2,0,C3-S2,C3-S2-T0,-11608,0.9992,0,,,0.0166,0.0,0.1824,0.0,0.3333,0.0,0.0,0.0,0.0582,1,LOW,no strong individual signal
Atlantic Ocean Coast  SRL Delivery,25,11,4,2.2727,0.463,2,10,0.0,480515.0,0.0,general,1,0.0,0,1.0,0,0,0,0,niche_or_shell,normal,0.0166,1,3,2,1,C3-S2,C3-S2-T1,-3517,0.9996,0,,,0.0166,0.0,0.1824,0.0,0.3333,0.0,0.0,0.0,0.0582,1,LOW,no strong individual signal
SilverStream OJSC Marine biology,31,23,4,1.3478,0.5624,7,18,0.0,25965.0,0.0,periodic,1,0.0,0,1.0,0,0,0,0,niche_or_shell,normal,0.0166,1,3,2,0,C3-S2,C3-S2-T0,Niger River   Incorporated Holdings,0.9986,0,,,0.0166,0.0,0.1824,0.0,0.3333,0.0,0.0,0.0,0.0582,1,LOW,no strong individual signal
Estrella de Mar AS,2994,84,103,35.6429,0.5623,297,574,0.0017,43188815.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,general_trader,normal,0.1233,1,0,2,2,C0-S2,C0-S2-T2,Tide Turners Transport Sextant,0.9896,0,,,0.1233,0.0,0.1824,0.0,0.0,0.0,0.0,0.0017,0.0582,0,LOW,no strong individual signal
SaltwaterSatisfactions S.A. de C.V. Overseas,1947,82,64,23.7439,0.595,9,111,0.0,35818775.0,0.0,stable,0,3.0,0,1.0,0,0,0,0,general_trader,normal,0.0934,1,0,0,1,C0-S0,C0-S0-T1,LLC Limited Liability Company,0.9756,0,,,0.0934,0.03,0.1824,0.0,0.0,0.0,0.0,0.0,0.0582,0,LOW,no strong individual signal
-2051,71,27,9,2.6296,0.7256,15,29,0.0,527480.0,0.0,general,1,0.0,0,1.0,0,0,0,0,niche_or_shell,normal,0.0165,1,3,1,0,C3-S1,C3-S1-T0,-2785,0.9961,0,,,0.0165,0.0,0.1824,0.0,0.3333,0.0,0.0,0.0,0.0581,1,LOW,no strong individual signal
Sea Breeze GmbH & Co. KG Distribution,28,18,5,1.5556,0.6145,14,17,0.0,80965.0,0.0,general,1,0.0,0,1.0,0,0,0,0,niche_or_shell,normal,0.0165,1,3,2,0,C3-S2,C3-S2-T0,Niger Bend   Navigation GmbH Marine ecology,0.999,0,,,0.0165,0.0,0.1824,0.0,0.3333,0.0,0.0,0.0,0.0581,1,LOW,no strong individual signal
-3821,71,10,14,7.1,0.6186,2,21,0.0,687755.0,0.0,general,1,0.0,0,1.0,0,0,0,0,niche_or_shell,normal,0.0164,1,3,2,0,C3-S2,C3-S2-T0,-2782,0.9991,0,,,0.0164,0.0,0.1824,0.0,0.3333,0.0,0.0,0.0,0.0581,1,LOW,no strong individual signal
-7707,44,7,18,6.2857,0.7919,1,1,0.0,1265565.0,0.0,general,1,0.0,0,1.0,0,0,0,0,niche_or_shell,normal,0.0164,1,3,1,0,C3-S1,C3-S1-T0,-3618,0.9998,0,,,0.0164,0.0,0.1824,0.0,0.3333,0.0,0.0,0.0,0.0581,1,LOW,no strong individual signal
SeaBass &  Captain Ltd. Corporation and Son's,32,25,3,1.28,0.4698,11,12,0.0,83715.0,0.0,general,1,0.0,0,1.0,0,0,0,0,niche_or_shell,normal,0.0164,1,3,2,1,C3-S2,C3-S2-T1,Wave Warriors Manatee Plc Marine ecology,0.9995,0,,,0.0164,0.0,0.1824,0.0,0.3333,0.0,0.0,0.0,0.0581,1,LOW,no strong individual signal
-17705,44,7,18,6.2857,0.8188,1,3,0.0,617290.0,0.0,general,1,0.0,0,1.0,0,0,0,0,niche_or_shell,normal,0.0163,1,3,1,0,C3-S1,C3-S1-T0,-10378,0.9996,0,,,0.0163,0.0,0.1824,0.0,0.3333,0.0,0.0,0.0,0.0581,1,LOW,no strong individual signal
-2532,25,11,8,2.2727,0.841,1,1,0.0,110780.0,0.0,periodic,1,0.0,0,1.0,0,0,0,0,niche_or_shell,normal,0.0163,1,3,1,0,C3-S1,C3-S1-T0,-8471,0.9999,0,,,0.0163,0.0,0.1824,0.0,0.3333,0.0,0.0,0.0,0.0581,1,LOW,no strong individual signal
-8458,77,10,16,7.7,0.5131,1,1,0.0,1505000.0,0.0,general,1,0.0,0,1.0,0,0,0,0,niche_or_shell,normal,0.0163,1,3,2,1,C3-S2,C3-S2-T1,-4369,0.9992,0,,,0.0163,0.0,0.1824,0.0,0.3333,0.0,0.0,0.0,0.0581,1,LOW,no strong individual signal
Fisherman's Best LC Express,41,25,3,1.64,0.4841,8,4,0.0,609835.0,0.0,general,1,0.0,0,1.0,0,0,0,0,niche_or_shell,normal,0.0163,1,3,2,1,C3-S2,C3-S2-T1,Wave Warriors Manatee Plc Marine ecology,0.9996,0,,,0.0163,0.0,0.1824,0.0,0.3333,0.0,0.0,0.0,0.0581,1,LOW,no strong individual signal
Punjab  Market River Ltd Industrial,25,14,4,1.7857,0.5261,6,12,0.0,83290.0,0.0,periodic,1,0.0,0,1.0,0,0,0,0,niche_or_shell,normal,0.0163,1,3,2,1,C3-S2,C3-S2-T1,-2031,0.9997,0,,,0.0163,0.0,0.1824,0.0,0.3333,0.0,0.0,0.0,0.0581,1,LOW,no strong individual signal
-1060,50,11,11,4.5455,0.7228,1,26,0.0,464820.0,0.0,periodic,1,0.0,0,1.0,0,0,0,0,niche_or_shell,normal,0.0162,1,3,2,0,C3-S2,C3-S2-T0,-2880,0.9987,0,,,0.0162,0.0,0.1824,0.0,0.3333,0.0,0.0,0.0,0.0581,1,LOW,no strong individual signal
-3618,39,7,13,5.5714,0.7961,2,8,0.0,2049750.0,0.0,general,1,0.0,0,1.0,0,0,0,0,niche_or_shell,normal,0.0162,1,3,1,0,C3-S1,C3-S1-T0,-7707,0.9998,0,,,0.0162,0.0,0.1824,0.0,0.3333,0.0,0.0,0.0,0.0581,1,LOW,no strong individual signal
-2427,26,7,8,3.7143,0.7845,4,7,0.0385,152915.0,0.0,general,1,0.0,0,1.0,0,0,0,0,niche_or_shell,normal,0.0132,1,3,1,0,C3-S1,C3-S1-T0,-3618,0.9981,0,,,0.0132,0.0,0.1824,0.0,0.3333,0.0,0.0,0.0385,0.0581,1,LOW,no strong individual signal
Estrella de la Costa Ltd,3923,84,189,46.7024,1.0084,191,152,0.0138,115373255.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,general_trader,normal,0.1218,1,0,0,0,C0-S0,C0-S0-T0,bái suō wěn lú International,0.989,0,,,0.1218,0.0,0.1824,0.0,0.0,0.0,0.0,0.0138,0.0581,0,LOW,no strong individual signal
mán yú S.A. de C.V. Captain,3275,82,111,39.939,0.8833,286,314,0.1362,64773945.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,general_trader,normal,0.1122,1,0,0,0,C0-S0,C0-S0-T0,jīn qiāng yú SRL,0.9759,0,,,0.1122,0.0,0.1824,0.0,0.0,0.0,0.0,0.1362,0.0581,0,LOW,no strong individual signal
Lake Victoria Catch  NV,1186,84,50,14.119,0.6973,101,125,0.3777,22064040.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,fish_network_expander,normal,0.0925,1,0,0,1,C0-S0,C0-S0-T1,Coral del Mar Logistics,0.9686,0,,,0.0925,0.0,0.1824,0.0,0.0,0.0,0.0,0.3777,0.058,1,LOW,fish HS code ratio=37.8%
-6686,37,22,4,1.6818,0.5192,1,8,0.0,607990.0,0.0,general,1,0.0,0,1.0,0,0,0,0,niche_or_shell,normal,0.0161,1,3,2,1,C3-S2,C3-S2-T1,Playa del Tesoro Plc Cargo,0.9995,0,,,0.0161,0.0,0.1824,0.0,0.3333,0.0,0.0,0.0,0.058,1,LOW,no strong individual signal
-16844,24,20,3,1.2,0.4249,1,2,0.0,387560.0,0.0,general,1,0.0,0,1.0,0,0,0,0,niche_or_shell,normal,0.016,1,3,2,1,C3-S2,C3-S2-T1,-17067,0.9997,0,,,0.016,0.0,0.1824,0.0,0.3333,0.0,0.0,0.0,0.058,1,LOW,no strong individual signal
-8401,29,7,11,4.1429,0.86,3,14,0.0,323255.0,0.0,general,1,0.0,0,1.0,0,0,0,0,niche_or_shell,normal,0.016,1,3,1,0,C3-S1,C3-S1-T0,-10378,0.9986,0,,,0.016,0.0,0.1824,0.0,0.3333,0.0,0.0,0.0,0.058,1,LOW,no strong individual signal
-15467,29,5,11,5.8,0.7016,1,1,0.0,351375.0,0.0,general,1,0.0,0,1.0,0,0,0,0,short_lived,normal,0.0159,1,3,2,0,C3-S2,C3-S2-T0,-3288,0.9998,0,,,0.0159,0.0,0.1824,0.0,0.3333,0.0,0.0,0.0,0.058,1,LOW,business_mode=short_lived
xiǎo lóng xiā Oyj,22,11,6,2.0,0.8528,5,6,0.0,105780.0,0.0,general,1,0.0,0,1.0,0,0,0,0,niche_or_shell,normal,0.0159,1,3,1,0,C3-S1,C3-S1-T0,-8471,0.9998,0,,,0.0159,0.0,0.1824,0.0,0.3333,0.0,0.0,0.0,0.058,1,LOW,no strong individual signal
-11608,36,15,5,2.4,0.6236,1,2,0.0,852960.0,0.0,general,1,0.0,0,1.0,0,0,0,0,niche_or_shell,normal,0.0158,1,3,2,0,C3-S2,C3-S2-T0,-11905,0.9999,0,,,0.0158,0.0,0.1824,0.0,0.3333,0.0,0.0,0.0,0.058,1,LOW,no strong individual signal
-8565,28,8,11,3.5,0.8921,1,8,0.0,1278665.0,0.0,general,1,0.0,0,1.0,0,0,0,0,niche_or_shell,normal,0.0158,1,3,1,0,C3-S1,C3-S1-T0,-3750,0.9999,0,,,0.0158,0.0,0.1824,0.0,0.3333,0.0,0.0,0.0,0.058,1,LOW,no strong individual signal
-3700,26,11,4,2.3636,0.4865,1,3,0.0,465445.0,0.0,general,1,0.0,0,1.0,0,0,0,0,niche_or_shell,normal,0.0157,1,3,2,1,C3-S2,C3-S2-T1,-2441,0.9999,0,,,0.0157,0.0,0.1824,0.0,0.3333,0.0,0.0,0.0,0.0579,1,LOW,no strong individual signal
-8987,29,21,3,1.381,0.4728,1,1,0.0,980140.0,0.0,periodic,1,0.0,0,1.0,0,0,0,0,niche_or_shell,normal,0.0157,1,3,2,1,C3-S2,C3-S2-T1,-10633,0.9996,0,,,0.0157,0.0,0.1824,0.0,0.3333,0.0,0.0,0.0,0.0579,1,LOW,no strong individual signal
