company_a,company_b,relationship_pattern,confidence,month_overlap_count,month_overlap_jaccard,shared_partner_count,shared_partner_jaccard,gap_months,a_first_month,a_last_month,b_first_month,b_last_month,a_active_months,b_active_months,a_temporal_pattern,b_temporal_pattern,overlap_month_sample
Congo Rapids   Ltd. Corporation,Rift Valley fishery Inc,synchronous,0.669,84,1.0,84,0.1716,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Congo Rapids   Ltd. Corporation,Saltwater Supreme Pelican Ltd Enterprises,synchronous,0.669,84,1.0,62,0.1714,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Greek Sea Bass Inc Transport,Jharkhand  Ltd. Liability Co Worldwide,synchronous,0.669,84,1.0,18,0.1729,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Indian Ocean Harvesters S.A. de C.V. Consultants,Lake Nasser  Freight  Seal,synchronous,0.669,84,1.0,16,0.1714,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Caracola Azul Oyj &,Maharashtra  Ltd. Liability Co Shipping,synchronous,0.669,84,1.0,94,0.1733,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Maharashtra  Ltd. Liability Co Shipping,Uttarakhand  Market Limited Liability Company Nautical,synchronous,0.669,84,1.0,66,0.1723,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Congo Rapids   Ltd. Corporation,Limited Liability Company GmbH,synchronous,0.669,84,1.0,69,0.1731,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Lake Nakuru  Kga Logistics,Zambezi Gorge  N.V. Transport,synchronous,0.669,84,1.0,188,0.1728,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Black Sea Tuna Snapper,Olas del Sur Oyj,synchronous,0.669,84,1.0,95,0.1716,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Arena del Sol Incorporated,Lake Motoso  Sea spray,synchronous,0.669,84,1.0,6,0.1716,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Coral Reef Ray Company Worldwide,Madhya Pradesh  Market Ltd. Liability Co Marine ecology,synchronous,0.669,83,0.9881,6,0.1894,,2028-01,2034-12,2028-01,2034-12,84,83,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Lake Motoso  Sagl Brothers,Okavango River  NV Marine life,synchronous,0.669,84,1.0,4,0.1729,,2028-01,2034-12,2028-01,2034-12,84,84,stable,general,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Arunachal Pradesh s Brine,Pao gan LC Freight ,synchronous,0.669,84,1.0,79,0.1727,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
SeaTree Ltd. Liability Co Holdings,Selous Game Reserve  S.A. de C.V.,synchronous,0.669,84,1.0,134,0.172,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Náutica del Norte Kga Holdings,Orange River   GmbH & Co. KG Shipping,synchronous,0.669,84,1.0,19,0.1713,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Aqua Gourmet GmbH & Co. KG United,Madagascar   Ltd. Corporation Express,synchronous,0.669,84,1.0,10,0.1732,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
AquaBite Pelican Incorporated Transport,Madagascar   Ltd. Corporation Express,synchronous,0.669,84,1.0,20,0.1723,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Barents Sea Cod CJSC Export,Saltwater Solitude Company Worldwide,synchronous,0.669,84,1.0,59,0.1715,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Indian Ocean Harvesters S.A. de C.V. Consultants,Orange River Mouth   Sashimi Ges.m.b.H. Freight ,synchronous,0.669,84,1.0,20,0.1732,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Coastal Cruisers GmbH Logistics,Coral Reef Ray Company Worldwide,synchronous,0.669,84,1.0,34,0.1724,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Arena del Sol SRL,Wave Watchers Underwater Ltd. Corporation Solutions,synchronous,0.669,84,1.0,4,0.1732,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Fisherman's Best Marine conservation,Tamil  Nautilus CJSC Consulting,synchronous,0.669,84,1.0,71,0.1722,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Indian Ocean Harvesters S.A. de C.V. Consultants,Mar del Oeste Transport,synchronous,0.669,84,1.0,14,0.1715,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Ob River SE Transport,Seaside Sojourns Marine mist,synchronous,0.669,84,1.0,4,0.1734,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Chituku Ltd. Liability Co Transport,Fisherman's Bounty Pic Transport,synchronous,0.669,84,1.0,23,0.1734,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Caracola Azul Ltd. Corporation,Pao gan LC Freight ,synchronous,0.669,84,1.0,91,0.1718,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Barents Sea Cod Corp Marine,Lake Motoso  Sea spray,synchronous,0.669,84,1.0,11,0.1715,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Barents Sea Cod Corp Marine,Uttarakhand   Charter Boat  Ges.m.b.H. Freight ,synchronous,0.669,84,1.0,8,0.1723,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Blue Horizon Co Distribution,Oceanic Oasis Co Transit,synchronous,0.669,84,1.0,10,0.1726,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Blue Horizon Co Distribution,Saltwater Solitude Company Worldwide,synchronous,0.669,84,1.0,15,0.1737,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Norwegian Salmon ОАО Express,Turkish Salmon Ltd. Liability Co Transit,synchronous,0.669,84,1.0,5,0.1718,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Coral Reef Ray Company Worldwide,Lake Nakuru  Kga Logistics,synchronous,0.669,84,1.0,25,0.1736,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Coral Reef Ray Company Worldwide,Uttar Pradesh s AG,synchronous,0.669,84,1.0,27,0.1716,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
AquaBite Pelican Incorporated Transport,Mar del Oeste Transport,synchronous,0.669,84,1.0,20,0.1715,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Madhya Pradesh  Market Ltd. Liability Co Marine ecology,Ola de la Costa N.V.,synchronous,0.669,83,0.9881,13,0.1898,,2028-01,2034-12,2028-01,2034-12,83,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Costa del Sol AS Shipping,Dry Creek Pic Marine biology,synchronous,0.669,84,1.0,15,0.1714,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Coastal Castaway Anchor Pic Export,Orange River Mouth   Sashimi Ges.m.b.H. Freight ,synchronous,0.669,84,1.0,12,0.1724,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Mar del Oeste Transport,Orange River Mouth   Sashimi Ges.m.b.H. Freight ,synchronous,0.669,84,1.0,6,0.1719,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Fisherman's Bounty Pic Transport,Jammu Ltd. Liability Co,synchronous,0.669,84,1.0,18,0.1723,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Niger River Delta  Sagl Services,xiǎo lóng xiā LC,synchronous,0.669,84,1.0,8,0.1719,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Liumbwe S.A. de C.V.,Oceanic Oasis Co Transit,synchronous,0.669,84,1.0,4,0.1732,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Costa de Coral SRL United,Ocean Quest Inc Marine ecology,synchronous,0.669,82,0.9762,4,0.2078,,2028-01,2034-12,2028-01,2034-12,84,82,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Norwegian Salmon ОАО Express,Ola del Mar S.A. de C.V.,synchronous,0.669,84,1.0,8,0.1715,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Ancla Marina & Ltd. Liability Co Distribution,Mar de Estrellas Incorporated,synchronous,0.669,84,1.0,3,0.1731,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Chituku Ltd. Liability Co Transport,Jammu Ltd. Liability Co,synchronous,0.669,84,1.0,22,0.1733,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Mar del Oeste Transport,Sea Breezes N.V. Canal,synchronous,0.669,84,1.0,7,0.1719,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Mar del Oeste Transport,Zambezi Valley  Marine biology,synchronous,0.669,84,1.0,5,0.1722,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Lake Nasser  Freight  Seal,Oceanic Oasis Co Transit,synchronous,0.669,84,1.0,3,0.1718,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Dry Creek Pic Marine biology,Orange River   GmbH & Co. KG Shipping,synchronous,0.669,84,1.0,17,0.1713,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Lake Chad  Marine conservation,Madhya Pradesh  Market Ltd. Liability Co Marine ecology,synchronous,0.669,83,0.9881,5,0.1904,,2028-01,2034-12,2028-01,2034-12,84,83,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Maharashtra   Dry dock GmbH & Co. KG Holdings,Selous Game Reserve  Marine,synchronous,0.669,84,1.0,11,0.1714,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Lake Motoso  Sea spray,Niger River Delta  Sagl Services,synchronous,0.669,84,1.0,4,0.1714,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Ancla Marina & Ltd. Liability Co Distribution,The Salty Pearl LC,synchronous,0.669,84,1.0,3,0.1726,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Arunachal Pradesh s Company,Blue Water Ventures Investment,synchronous,0.669,84,1.0,8,0.1721,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Coral Reef Ray Company Worldwide,Mar del Oeste Transport,synchronous,0.669,84,1.0,9,0.1725,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Jammu Ltd. Liability Co,Saltwater Solitude Company Worldwide,synchronous,0.669,84,1.0,14,0.1726,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Mar de Estrellas Incorporated,Saltwater Solitude Company Worldwide,synchronous,0.669,84,1.0,8,0.1723,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Madagascar   Ltd. Corporation Express,Tide Turners Ltd Transport,synchronous,0.669,84,1.0,5,0.1715,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Mar del Caribe SRL,Zambezi Valley  Marine biology,synchronous,0.669,84,1.0,5,0.1721,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Greek Sea Bass Inc Transport,Ola del Mar S.A. de C.V.,synchronous,0.669,84,1.0,13,0.1718,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Blue Water Ventures Investment,Lake Motoso  Sagl Brothers,synchronous,0.669,84,1.0,3,0.1721,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Ola del Mar S.A. de C.V.,Uttarakhand   Charter Boat  Ges.m.b.H. Freight ,synchronous,0.669,84,1.0,12,0.1733,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Bahía del Este Company Worldwide,Saltwater Supreme A/S Shipping,synchronous,0.669,84,1.0,6,0.1723,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Blue Water Ventures Investment,Niger River Delta  Sagl Services,synchronous,0.669,84,1.0,6,0.1726,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Nautical Navigators Limited Liability Company Holdings,Saltwater Sisters Inc Seafaring,synchronous,0.669,84,1.0,7,0.172,,2028-01,2034-12,2028-01,2034-12,84,84,stable,general,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Arunachal Pradesh s Company,Oceanic Oasis Co Transit,synchronous,0.669,84,1.0,4,0.1723,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
French Crab Pic Marine conservation,Lake Motoso  Sagl Brothers,synchronous,0.669,84,1.0,2,0.1729,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Mar del Oeste Transport,Uttarakhand   Charter Boat  Ges.m.b.H. Freight ,synchronous,0.669,84,1.0,4,0.1715,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Liumbwe S.A. de C.V.,Uttarakhand   Charter Boat  Ges.m.b.H. Freight ,synchronous,0.669,84,1.0,3,0.1726,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Lake Chad  Marine conservation,Tide Turners Ltd Transport,synchronous,0.669,84,1.0,4,0.1737,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Caracola del Este AG,Lake Edward  BV Marine conservation,synchronous,0.669,84,1.0,2,0.1732,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Blue Water Ventures Investment,Lake Motoso  Sea spray,synchronous,0.669,84,1.0,3,0.1732,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Lake Motoso  Sagl Brothers,Mar de Estrellas Incorporated,synchronous,0.669,84,1.0,2,0.1731,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Nautical Navigators Limited Liability Company Holdings,Rajasthan  Market Sagl Express,synchronous,0.669,84,1.0,2,0.1721,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Caracola del Sol Services,Fresh Limited Liability Company,synchronous,0.668,84,1.0,710,0.169,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Arunachal Pradesh s Brine,Coral Cove BV Delivery,synchronous,0.668,84,1.0,146,0.17,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Arunachal Pradesh s Brine,Saltwater Supreme ОАО Forwading,synchronous,0.668,84,1.0,116,0.1701,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Panope Limited Liability Company,Sea Breeze Sagl Oceanfront,synchronous,0.668,84,1.0,74,0.1696,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Coastal Castaway Coast Corporation Worldwide,Rift Valley fishery Inc,synchronous,0.668,84,1.0,100,0.1696,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Jharkhand  Ltd. Liability Co Worldwide,Zambezi Gorge  N.V. Transport,synchronous,0.668,84,1.0,181,0.1688,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Madagascar   Ltd. Corporation Express,Mar de Estrellas Incorporated,synchronous,0.668,84,1.0,8,0.1697,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Ola de la Costa N.V.,Zambezi Gorge  N.V. Transport,synchronous,0.668,84,1.0,178,0.1702,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Océano de Coral Corporation Express,lú yú GmbH & Co. KG,synchronous,0.668,84,1.0,117,0.1694,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Sailors and Surfers Incorporated Enterprises,lú yú GmbH & Co. KG,synchronous,0.668,84,1.0,187,0.1689,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Coral Cove BV Delivery,The Sea Turtle GmbH & Co. KG,synchronous,0.668,84,1.0,139,0.1697,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Playa de la Luna Incorporated,SeaTree Ltd. Liability Co Holdings,synchronous,0.668,84,1.0,52,0.1688,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Arunachal Pradesh s A/S Transport,Fresh Limited Liability Company,synchronous,0.668,84,1.0,574,0.1702,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Arunachal Pradesh s Brine,Costa de la Felicidad Shipping,synchronous,0.668,84,1.0,219,0.1699,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Black Sea Tuna Snapper,Uttarakhand  Market Limited Liability Company Nautical,synchronous,0.668,84,1.0,74,0.1709,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Uttarakhand  Market Limited Liability Company Nautical,Yu xian  SRL Industrial,synchronous,0.668,84,1.0,77,0.1694,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Arunachal Pradesh s Brine,Coastal Castaway Coast Corporation Worldwide,synchronous,0.668,84,1.0,61,0.1688,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Caracola Azul Oyj &,Turkish Sword S.A. de C.V. Trout,synchronous,0.668,84,1.0,104,0.1707,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
The Sea Turtle GmbH & Co. KG,Yu xian  SRL Industrial,synchronous,0.668,84,1.0,83,0.1712,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Coastal Castaway Coast Corporation Worldwide,Kong zhong diao yu  Ges.m.b.H.,synchronous,0.668,84,1.0,120,0.1709,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Barco de Plata Corp,Congo Rapids   Ltd. Corporation,synchronous,0.668,84,1.0,63,0.1702,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Caracola Azul Oyj &,Congo Rapids   Ltd. Corporation,synchronous,0.668,84,1.0,72,0.1696,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Maharashtra  Ltd. Liability Co Shipping,SeaTree Ltd. Liability Co Holdings,synchronous,0.668,84,1.0,68,0.1691,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Coastal Castaway Coast Corporation Worldwide,Pao gan LC Freight ,synchronous,0.668,84,1.0,70,0.1695,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Vespuci Sagl Marine sanctuary,lú yú GmbH & Co. KG,synchronous,0.668,84,1.0,55,0.1697,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Congo Rapids   Ltd. Corporation,Tamil  Nautilus CJSC Consulting,synchronous,0.668,84,1.0,62,0.1694,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Fin Flair Marine life Incorporated Holdings,Odisha Sea  Nori LLC Delivery,synchronous,0.668,84,1.0,5,0.1709,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Caracola Azul Ltd. Corporation,Playa de la Luna Incorporated,synchronous,0.668,84,1.0,64,0.1693,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Congo Rapids   Ltd. Corporation,Portuguese Tuna Bonito Kga Consultants,synchronous,0.668,84,1.0,59,0.171,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Coral Reef Ray Company Worldwide,Jammu Ltd. Liability Co,synchronous,0.668,84,1.0,14,0.1705,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Náutica del Sol Corporation,Saltwater Supreme Pelican Ltd Enterprises,synchronous,0.668,84,1.0,61,0.1709,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
River Gambia  Brine Pic Express,Zambezi Gorge  N.V. Transport,synchronous,0.668,84,1.0,188,0.1704,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Black Sea Tuna Snapper,French Hake Cargo ship Sagl Services,synchronous,0.668,84,1.0,70,0.1688,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Black Sea Tuna Snapper,Tamil  Nautilus CJSC Consulting,synchronous,0.668,84,1.0,72,0.1701,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
